depcity,arrcity,brand,marketshare1,price,fritime,citycenter,priced,timed,death,ontime,satisfaction,poll,yrinc,b201,b202,b203,b301,b302,b303,b401,b502,pop_dep,pop_arr,elector,candidates,brand_g,mkt,groupshare,lnmarketshare_g,outshare,mktshare2,mktshare,casualtyrate,casualty,moninc,edu,mayor_arr,city1,city2,city3,city4,city5,city6,city8,city9,city11,city12,city13,city14,city16,mayor_dep,mayor,unemploymentrate_arr,unemploymentrate_dep,houseinc_arr,houseinc_dep,drive,stand,sit,train,HSR,Rail,highway,priced2,houseinc_arr2,houseinc_dep2,unemploymentrate_arr2,unemploymentrate_dep2,death2,ontime2,satisfaction2,fritime2,timed2,poll2,casualtyrate2,moninc2,deathontime,deathsatis,ontimesatis,timedcasual,timedontime,timedsatis,pricedtimed,pop_depontime,pop_depsatis,pop_deptimed,casualtyratesatis,casualtyrateontime,casualsatisontime,deaths,ontimes,satisfactions,prices,fritimes,priceds,timeds,casualtyrates,ontimesatis_2,moninctimed
6,5,202,.001262742,.15000001,.22916667,34.668076,.26672885,.2387967,0,9.9949999,8.54,3.9400001,576738.31,0,1,0,0,0,0,0,0,2.7777729,1.883562,1.512778,2,1,605,.0058628912,-1.5353572,.70068276,.001262742,-6.3187699,0,0,3.6824524,4.138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1199999,3.9200001,6.7399998,7.8699999,0,0,1,1,1,0,0,.071144275,45.427597,61.936897,16.9744,15.366401,0,99.900024,72.931602,.052517362,.057023861,1552.3601,0,13.560456,0,0,85.3573,0,2.3867729,2.0393238,.06369397,27763840,23722182,663323,0,0,0,136.5,55.293499,48.762001,.90738094,3.9708569,1.5858898,4.0186143,19.067001,2696.2217,.87935746
6,5,302,.012159162,.096333332,1.0448377,34.029373,.21091163,1.0542904,19.666666,8.1420002,7.7920003,3.9400001,576738.31,0,0,0,0,1,0,0,0,2.7777729,1.883562,1.512778,2,2,605,.11830285,-2.2751648,.70068276,.012159162,-4.0539722,6.3390002,59,3.6824524,4.138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1199999,3.9200001,6.7399998,7.8699999,0,1,0,1,0,1,0,.044483718,45.427597,61.936897,16.9744,15.366401,386.77774,66.292168,60.715267,1.0916859,1.1115283,1552.3601,40.182922,13.560456,160.12599,153.24266,63.442467,6.683147,8.584033,8.2150316,.22236212,22616628,21644408,2928579.5,49.39349,51.612141,402.1618,116.83334,57.1465,49.510002,.96104759,3.1551859,1.6417071,3.2031207,12.728001,2829.3232,3.8823743
6,5,301,.017728124,.125,.87964207,34.029373,.23957831,.88909465,19.666666,8.3169994,7.7920003,3.9400001,576738.31,0,0,0,1,0,0,0,0,2.7777729,1.883562,1.512778,2,2,605,.11830285,-1.8980956,.70068276,.017728124,-3.676903,6.3390002,59,3.6824524,4.138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1199999,3.9200001,6.7399998,7.8699999,0,1,0,1,0,1,0,.057397764,45.427597,61.936897,16.9744,15.366401,386.77774,69.172478,60.715267,.77377015,.79048932,1552.3601,40.182922,13.560456,163.56766,153.24266,64.806061,5.6359711,7.3945999,6.9278259,.21300779,23102736,21644408,2469703,49.39349,52.721462,410.80563,116.83334,56.971497,49.510002,.93238091,3.3203816,1.6130404,3.3683164,12.728001,2820.6589,3.2740488
6,5,502,.17515145,.14588091,.47399375,30.090609,.24719723,.47413301,77.5,9.0290003,8.3059998,3.9400001,576738.31,0,0,0,0,0,0,0,1,2.7777729,1.883562,1.512778,2,5,605,.17515145,0,.70068276,.17515145,-1.3864042,.050000001,720,3.6824524,4.138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1199999,3.9200001,6.7399998,7.8699999,1,0,1,0,0,0,1,.061106469,45.427597,61.936897,16.9744,15.366401,6006.25,81.522842,68.989632,.22467007,.22480212,1552.3601,.0025000002,13.560456,699.7475,643.71497,74.994873,.02370665,4.2809472,3.9381487,.11720437,25080514,23072182,1317033.9,.41529998,.45145002,3.7497437,59,56.259499,48.996002,.91149998,3.7260299,1.6054214,3.783278,19.017002,2756.4905,1.7459723
6,5,201,0,.35499999,.22916667,34.668076,.47172886,.2387967,0,9.9949999,8.54,3.9400001,576738.31,1,0,0,0,0,0,0,0,2.7777729,1.883562,1.512778,2,1,605,.0058628912,-225.1194,.70068276,1.0000000e-10,-22.670151,0,0,3.6824524,4.138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1199999,3.9200001,6.7399998,7.8699999,0,0,1,1,1,0,0,.22252811,45.427597,61.936897,16.9744,15.366401,0,99.900024,72.931602,.052517362,.057023861,1552.3601,0,13.560456,0,0,85.3573,0,2.3867729,2.0393238,.11264729,27763840,23722182,663323,0,0,0,136.5,55.293499,48.762001,.7023809,3.9708569,1.3808899,4.0186143,19.067001,2696.2217,.87935746
6,5,203,.0046001491,.145,.22916667,34.668076,.26172885,.2387967,0,9.9949999,8.54,3.9400001,576738.31,0,0,1,0,0,0,0,0,2.7777729,1.883562,1.512778,2,1,605,.0058628912,-.24255413,.70068276,.0046001491,-5.0259666,0,0,3.6824524,4.138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1199999,3.9200001,6.7399998,7.8699999,0,1,0,1,1,0,0,.068501994,45.427597,61.936897,16.9744,15.366401,0,99.900024,72.931602,.052517362,.057023861,1552.3601,0,13.560456,0,0,85.3573,0,2.3867729,2.0393238,.062499985,27763840,23722182,663323,0,0,0,136.5,55.293499,48.762001,.91238093,3.9708569,1.5908898,4.0186143,19.067001,2696.2217,.87935746
6,8,302,.0051449081,.49450001,5.1355424,34.029373,.60907829,5.1449947,19.666666,8.1420002,7.7920003,1.9450001,802330.19,0,0,0,0,1,0,0,0,2.7777729,.4839375,.3628225,4.5,2,608,.014054026,-1.0049014,.68278742,.0051449081,-4.888176,6.3390002,59,3.6824524,4.138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9000001,3.9200001,7.8649998,7.8699999,0,1,0,1,0,1,0,.37097636,61.858223,61.936897,15.210001,15.366401,386.77774,66.292168,60.715267,26.373796,26.47097,378.30252,40.182922,13.560456,160.12599,153.24266,63.442467,32.614124,41.890549,40.089802,3.1337047,22616628,21644408,14291627,49.39349,51.612141,402.1618,116.83334,57.1465,49.510002,6.2915387,13.612997,6.9721985,13.660933,12.728001,2829.3232,18.946198
6,8,301,.0089091184,.6415,3.7807693,34.029373,.7560783,3.7902219,19.666666,8.3169994,7.7920003,1.9450001,802330.19,0,0,0,1,0,0,0,0,2.7777729,.4839375,.3628225,4.5,2,608,.014054026,-.45583364,.68278742,.0089091184,-4.3391085,6.3390002,59,3.6824524,4.138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9000001,3.9200001,7.8649998,7.8699999,0,1,0,1,0,1,0,.57165438,61.858223,61.936897,15.210001,15.366401,386.77774,69.172478,60.715267,14.294217,14.365783,378.30252,40.182922,13.560456,163.56766,153.24266,64.806061,24.026218,31.523273,29.533411,2.8657045,23102736,21644408,10528376,49.39349,52.721462,410.80563,116.83334,56.971497,49.510002,6.1445389,14.96777,6.8251987,15.015705,12.728001,2820.6589,13.957312
6,8,202,.12265791,1.3099999,1.4375,34.668076,1.4267288,1.4471301,0,9.9949999,8.54,1.9450001,802330.19,0,1,0,0,0,0,0,0,2.7777729,.4839375,.3628225,4.5,1,608,.29766473,-.88656849,.68278742,.12265791,-1.7167844,0,0,3.6824524,4.138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9000001,3.9200001,7.8649998,7.8699999,0,0,1,1,1,0,0,2.0355551,61.858223,61.936897,15.210001,15.366401,0,99.900024,72.931602,2.0664063,2.0941856,378.30252,0,13.560456,0,0,85.3573,0,14.464065,12.358491,2.0646622,27763840,23722182,4019798.8,0,0,0,136.5,55.293499,48.762001,5.4760389,17.311039,6.1545482,17.358797,19.067001,2696.2217,5.3289876
6,8,203,.16546327,1.27,1.4375,34.668076,1.3867289,1.4471301,0,9.9949999,8.54,1.9450001,802330.19,0,0,1,0,0,0,0,0,2.7777729,.4839375,.3628225,4.5,1,608,.29766473,-.58721858,.68278742,.16546327,-1.4174343,0,0,3.6824524,4.138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9000001,3.9200001,7.8649998,7.8699999,0,1,0,1,1,0,0,1.923017,61.858223,61.936897,15.210001,15.366401,0,99.900024,72.931602,2.0664063,2.0941856,378.30252,0,13.560456,0,0,85.3573,0,14.464065,12.358491,2.006777,27763840,23722182,4019798.8,0,0,0,136.5,55.293499,48.762001,5.5160389,17.311039,6.1945481,17.358797,19.067001,2696.2217,5.3289876
6,8,502,.0054938141,.90753901,1.4322281,30.090609,1.0088553,1.4323673,77.5,9.0290003,8.3059998,1.9450001,802330.19,0,0,0,0,0,0,0,1,2.7777729,.4839375,.3628225,4.5,5,608,.0054938141,0,.68278742,.0054938141,-4.8225608,.050000001,720,3.6824524,4.138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9000001,3.9200001,7.8649998,7.8699999,1,0,1,0,0,0,1,1.0177891,61.858223,61.936897,15.210001,15.366401,6006.25,81.522842,68.989632,2.0512774,2.051676,378.30252,.0025000002,13.560456,699.7475,643.71497,74.994873,.071618371,12.932845,11.897243,1.4450514,25080514,23072182,3978791.3,.41529998,.45145002,3.7497437,59,56.259499,48.996002,5.8785,17.316311,6.5724216,17.37356,19.017002,2756.4905,5.2746243
6,8,201,.0095435511,1.75,1.4375,34.668076,1.8667289,1.4471301,0,9.9949999,8.54,1.9450001,802330.19,1,0,0,0,0,0,0,0,2.7777729,.4839375,.3628225,4.5,1,608,.29766473,-3.4401021,.68278742,.0095435511,-4.270318,0,0,3.6824524,4.138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9000001,3.9200001,7.8649998,7.8699999,0,0,1,1,1,0,0,3.4846768,61.858223,61.936897,15.210001,15.366401,0,99.900024,72.931602,2.0664063,2.0941856,378.30252,0,13.560456,0,0,85.3573,0,14.464065,12.358491,2.7013996,27763840,23722182,4019798.8,0,0,0,136.5,55.293499,48.762001,5.0360389,17.311039,5.7145481,17.358797,19.067001,2696.2217,5.3289876
6,8,303,0,.41249999,4.0875001,34.029373,.52707833,4.0969524,19.666666,9.8155003,7.7920003,1.9450001,802330.19,0,0,0,0,0,1,0,0,2.7777729,.4839375,.3628225,4.5,2,608,.014054026,-225.99367,.68278742,1.0000000e-10,-22.644279,6.3390002,59,3.6824524,4.138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9000001,3.9200001,7.8649998,7.8699999,0,1,0,1,0,1,0,.27781156,61.858223,61.936897,15.210001,15.366401,386.77774,96.344048,60.715267,16.707657,16.785019,378.30252,40.182922,13.560456,193.03816,153.24266,76.482384,25.970583,40.213638,31.923454,2.1594148,27265232,21644408,11380404,49.39349,62.220459,484.82184,116.83334,55.473,49.510002,6.373539,14.661039,7.0541987,14.708975,12.728001,2746.4683,15.086832
6,9,203,.014199805,.435,.57499999,34.668076,.55172884,.58463001,0,9.9949999,8.54,2.4749999,610570.88,0,0,1,0,0,0,0,0,2.7777729,.39827701,.31930199,4.5,1,609,.026498314,-.62385285,.78770638,.014199805,-4.0158973,0,0,3.6824524,4.138,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.04,3.9200001,5.5599999,7.8699999,0,1,0,1,1,0,0,.30440471,30.913599,61.936897,16.3216,15.366401,0,99.900024,72.931602,.330625,.34179226,612.5625,0,13.560456,0,0,85.3573,0,5.8433771,4.9927402,.32255724,27763840,23722182,1623969.5,0,0,0,136.5,55.293499,48.762001,2.0125079,7.1004872,2.6910167,7.1482444,19.067001,2696.2217,2.1528723
6,9,301,.037036266,.221,1.3969697,34.029373,.33557832,1.4064223,19.666666,8.3169994,7.7920003,2.4749999,610570.88,0,0,0,1,0,0,0,0,2.7777729,.39827701,.31930199,4.5,2,609,.11288261,-1.1144509,.78770638,.037036266,-3.0572278,6.3390002,59,3.6824524,4.138,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.04,3.9200001,5.5599999,7.8699999,0,1,0,1,0,1,0,.11261281,30.913599,61.936897,16.3216,15.366401,386.77774,69.172478,60.715267,1.9515243,1.9780235,612.5625,40.182922,13.560456,163.56766,153.24266,64.806061,8.9153109,11.697213,10.958842,.47196484,23102736,21644408,3906721.8,49.39349,52.721462,410.80563,116.83334,56.971497,49.510002,2.2265079,6.2785172,2.9071674,6.3264523,12.728001,2820.6589,5.1790829
6,9,202,.011778767,.44999999,.57499999,34.668076,.56672883,.58463001,0,9.9949999,8.54,2.4749999,610570.88,0,1,0,0,0,0,0,0,2.7777729,.39827701,.31930199,4.5,1,609,.026498314,-.81078261,.78770638,.011778767,-4.202827,0,0,3.6824524,4.138,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.04,3.9200001,5.5599999,7.8699999,0,0,1,1,1,0,0,.32118157,30.913599,61.936897,16.3216,15.366401,0,99.900024,72.931602,.330625,.34179226,612.5625,0,13.560456,0,0,85.3573,0,5.8433771,4.9927402,.33132669,27763840,23722182,1623969.5,0,0,0,136.5,55.293499,48.762001,1.9975078,7.1004872,2.6760168,7.1482444,19.067001,2696.2217,2.1528723
6,9,201,.00051974203,.71499997,.57499999,34.668076,.83172882,.58463001,0,9.9949999,8.54,2.4749999,610570.88,1,0,0,0,0,0,0,0,2.7777729,.39827701,.31930199,4.5,1,609,.026498314,-3.9315038,.78770638,.00051974203,-7.3235483,0,0,3.6824524,4.138,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.04,3.9200001,5.5599999,7.8699999,0,0,1,1,1,0,0,.69177282,30.913599,61.936897,16.3216,15.366401,0,99.900024,72.931602,.330625,.34179226,612.5625,0,13.560456,0,0,85.3573,0,5.8433771,4.9927402,.48625362,27763840,23722182,1623969.5,0,0,0,136.5,55.293499,48.762001,1.7325079,7.1004872,2.4110169,7.1482444,19.067001,2696.2217,2.1528723
6,9,302,.017798161,.1705,1.825641,34.029373,.28507832,1.8350937,19.666666,8.1420002,7.7920003,2.4749999,610570.88,0,0,0,0,1,0,0,0,2.7777729,.39827701,.31930199,4.5,2,609,.11288261,-1.8472533,.78770638,.017798161,-3.7900302,6.3390002,59,3.6824524,4.138,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.04,3.9200001,5.5599999,7.8699999,0,1,0,1,0,1,0,.081269644,30.913599,61.936897,16.3216,15.366401,386.77774,66.292168,60.715267,3.3329651,3.367569,612.5625,40.182922,13.560456,160.12599,153.24266,63.442467,11.63266,14.941334,14.299051,.52314544,22616628,21644408,5097474,49.39349,51.612141,402.1618,116.83334,57.1465,49.510002,2.2770078,5.8498459,2.9576674,5.8977804,12.728001,2829.3232,6.7576456
6,9,502,.0729127,.31400782,.70809722,30.090609,.41532412,.70823658,77.5,9.0290003,8.3059998,2.4749999,610570.88,0,0,0,0,0,0,0,1,2.7777729,.39827701,.31930199,4.5,5,609,.0729127,0,.78770638,.0729127,-2.3798625,.050000001,720,3.6824524,4.138,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.04,3.9200001,5.5599999,7.8699999,1,0,1,0,0,0,1,.17249413,30.913599,61.936897,16.3216,15.366401,6006.25,81.522842,68.989632,.50140166,.50159907,612.5625,.0025000002,13.560456,699.7475,643.71497,74.994873,.035411831,6.3946681,5.8826127,.29414773,25080514,23072182,1967320.4,.41529998,.45145002,3.7497437,59,56.259499,48.996002,2.1335001,6.9673901,2.8274214,7.0246377,19.017002,2756.4905,2.6080475
6,9,303,.058048189,.142,2.0197792,34.029373,.2565783,2.0292318,19.666666,9.8155003,7.7920003,2.4749999,610570.88,0,0,0,0,0,1,0,0,2.7777729,.39827701,.31930199,4.5,2,609,.11288261,-.665075,.78770638,.058048189,-2.607852,6.3390002,59,3.6824524,4.138,.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.04,3.9200001,5.5599999,7.8699999,0,1,0,1,0,1,0,.065832421,30.913599,61.936897,16.3216,15.366401,386.77774,96.344048,60.715267,4.0795078,4.1177816,612.5625,40.182922,13.560456,193.03816,153.24266,76.482384,12.8633,19.917925,15.811774,.52065682,27265232,21644408,5636745.5,49.39349,62.220459,484.82184,116.83334,55.473,49.510002,2.3055079,5.6557078,2.9861674,5.7036428,12.728001,2746.4683,7.4725494
6,11,301,.022149192,.59850001,3.3915064,34.029373,.71307832,3.400959,19.666666,8.3169994,7.7920003,2.4000001,618024.63,0,0,0,1,0,0,0,0,2.7777729,.56704402,.44618201,6,2,611,.034159556,-.43324134,.9497149,.022149192,-3.7583609,6.3390002,59,3.6824524,4.138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.3499999,3.9200001,6.8600001,7.8699999,0,1,0,1,0,1,0,.50848067,47.059601,61.936897,18.922499,15.366401,386.77774,69.172478,60.715267,11.502316,11.566523,576,40.182922,13.560456,163.56766,153.24266,64.806061,21.55868,28.285774,26.500273,2.4251502,23102736,21644408,9447092,49.39349,52.721462,410.80563,116.83334,26.986502,23.890001,1.6278663,9.1408072,1.9583392,9.1598511,12.728001,644.70758,12.52387
6,11,303,0,.38499999,3.5250001,34.029373,.4995783,3.5344527,19.666666,9.8155003,7.7920003,2.4000001,618024.63,0,0,0,0,0,1,0,0,2.7777729,.56704402,.44618201,6,2,611,.034159556,-226.88179,.9497149,1.0000000e-10,-22.974258,6.3390002,59,3.6824524,4.138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.3499999,3.9200001,6.8600001,7.8699999,0,1,0,1,0,1,0,.24957848,47.059601,61.936897,18.922499,15.366401,386.77774,96.344048,60.715267,12.425626,12.492355,576,40.182922,13.560456,193.03816,153.24266,76.482384,22.404896,34.692421,27.540457,1.7657359,27265232,21644408,9817907,49.39349,62.220459,484.82184,116.83334,25.488001,23.890001,1.8413663,9.0073128,2.1718392,9.0263577,12.728001,608.90839,13.015454
6,11,502,.016125519,.78136629,1.2860795,30.090609,.88268262,1.2862188,77.5,9.0290003,8.3059998,2.4000001,618024.63,0,0,0,0,0,0,0,1,2.7777729,.56704402,.44618201,6,5,611,.016125519,0,.9497149,.016125519,-4.0757589,.050000001,720,3.6824524,4.138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.3499999,3.9200001,6.8600001,7.8699999,1,0,1,0,0,0,1,.77912861,47.059601,61.936897,18.922499,15.366401,6006.25,81.522842,68.989632,1.6540005,1.6543587,576,.0025000002,13.560456,699.7475,643.71497,74.994873,.064310938,11.61327,10.683332,1.1353229,25080514,23072182,3572823.8,.41529998,.45145002,3.7497437,59,26.274502,23.376001,1.4449999,11.246234,1.7887349,11.274591,19.017002,614.19281,4.7364392
6,11,302,.012010363,.46149999,4.3297272,34.029373,.5760783,4.3391795,19.666666,8.1420002,7.7920003,2.4000001,618024.63,0,0,0,0,1,0,0,0,2.7777729,.56704402,.44618201,6,2,611,.034159556,-1.0452725,.9497149,.012010363,-4.3703918,6.3390002,59,3.6824524,4.138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.3499999,3.9200001,6.8600001,7.8699999,0,1,0,1,0,1,0,.3318662,47.059601,61.936897,18.922499,15.366401,386.77774,66.292168,60.715267,18.746538,18.82848,576,40.182922,13.560456,160.12599,153.24266,63.442467,27.50606,35.329601,33.810886,2.4997072,22616628,21644408,12053256,49.39349,51.612141,402.1618,116.83334,27.161501,23.890001,1.7648664,8.2025862,2.0953393,8.2216301,12.728001,648.88831,15.978822
6,12,303,.0022437689,.23362499,2.870111,34.029373,.3482033,2.8795636,19.666666,9.8155003,7.7920003,.5,566609.69,0,0,0,0,0,1,0,0,2.7777729,1.292098,1.0158041,4,2,612,.069248341,-3.4295421,.89664197,.0022437689,-5.9904995,6.3390002,59,3.6824524,4.138,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0100002,3.9200001,7.6799998,7.8699999,0,1,0,1,0,1,0,.12124554,58.982399,61.936897,16.080101,15.366401,386.77774,96.344048,60.715267,8.2375374,8.2918863,25,40.182922,13.560456,193.03816,153.24266,76.482384,18.253553,28.264357,22.437561,1.0026735,27265232,21644408,7998774,49.39349,62.220459,484.82184,116.83334,25.488001,23.890001,1.1716537,6.1852593,1.5021266,6.2043047,12.728001,608.90839,10.603856
6,12,502,.034109697,.52852869,1.1229891,30.090609,.62984496,1.1231284,77.5,9.0290003,8.3059998,.5,566609.69,0,0,0,0,0,0,0,1,2.7777729,1.292098,1.0158041,4,5,612,.034109697,0,.89664197,.034109697,-3.2690749,.050000001,720,3.6824524,4.138,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0100002,3.9200001,7.6799998,7.8699999,1,0,1,0,0,0,1,.39670467,58.982399,61.936897,16.080101,15.366401,6006.25,81.522842,68.989632,1.2611045,1.2614174,25,.0025000002,13.560456,699.7475,643.71497,74.994873,.056156423,10.140727,9.3287039,.70739675,25080514,23072182,3119795.8,.41529998,.45145002,3.7497437,59,26.274502,23.376001,.87674999,7.9323812,1.220485,7.9607396,19.017002,614.19281,4.1358671
6,12,301,.042232521,.363125,2.2577546,34.029373,.4777033,2.2672074,19.666666,8.3169994,7.7920003,.5,566609.69,0,0,0,1,0,0,0,0,2.7777729,1.292098,1.0158041,4,2,612,.069248341,-.49450862,.89664197,.042232521,-3.0554662,6.3390002,59,3.6824524,4.138,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0100002,3.9200001,7.6799998,7.8699999,0,1,0,1,0,1,0,.22820045,58.982399,61.936897,16.080101,15.366401,386.77774,69.172478,60.715267,5.0974555,5.1402292,25,40.182922,13.560456,163.56766,153.24266,64.806061,14.371828,18.856363,17.66608,1.0830524,23102736,21644408,6297787.5,49.39349,52.721462,410.80563,116.83334,26.986502,23.890001,1.0421537,6.797616,1.3726265,6.8166609,12.728001,644.70758,8.3488836
6,12,302,.024772052,.28,2.8045156,34.029373,.39457831,2.8139682,19.666666,8.1420002,7.7920003,.5,566609.69,0,0,0,0,1,0,0,0,2.7777729,1.292098,1.0158041,4,2,612,.069248341,-1.0279832,.89664197,.024772052,-3.5889406,6.3390002,59,3.6824524,4.138,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0100002,3.9200001,7.6799998,7.8699999,0,1,0,1,0,1,0,.15569204,58.982399,61.936897,16.080101,15.366401,386.77774,66.292168,60.715267,7.8653078,7.918417,25,40.182922,13.560456,160.12599,153.24266,63.442467,17.837746,22.911329,21.926441,1.1103308,22616628,21644408,7816565,49.39349,51.612141,402.1618,116.83334,27.161501,23.890001,1.1252787,6.2508545,1.4557515,6.2698998,12.728001,648.88831,10.362304
6,13,502,.030382546,.49386626,1.1449703,30.090609,.5951826,1.1451095,77.5,9.0290003,8.3059998,.85000002,585701,0,0,0,0,0,0,0,1,2.7777729,.51489401,.41409099,2,5,613,.030382546,0,.96961743,.030382546,-3.4630332,.050000001,720,3.6824524,4.138,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.1799998,3.9200001,6.4899998,7.8699999,1,0,1,0,0,0,1,.35424232,42.120098,61.936897,17.472399,15.366401,6006.25,81.522842,68.989632,1.310957,1.3112758,72.25,.0025000002,13.560456,699.7475,643.71497,74.994873,.057255477,10.339194,9.5112791,.68154925,25080514,23072182,3180854.3,.41529998,.45145002,3.7497437,0,0,0,0,0,0,0,0,0,4.2168112
6,14,302,.019364418,.21825001,2.1941268,34.029373,.33282831,2.2035797,19.666666,8.1420002,7.7920003,.2,561773.06,0,0,0,0,1,0,0,0,2.7777729,.70663399,.565557,2,2,614,.079924718,-1.417648,.86562455,.019364418,-3.800014,6.3390002,59,3.6824524,4.138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.97,3.9200001,6.6599998,7.8699999,0,1,0,1,0,1,0,.11077469,44.355598,61.936897,15.7609,15.366401,386.77774,66.292168,60.715267,4.8141928,4.8557634,4,40.182922,13.560456,160.12599,153.24266,63.442467,13.968492,17.941545,17.170294,.7334137,22616628,21644408,6121044,49.39349,51.612141,402.1618,116.83334,27.161501,23.890001,.86856174,5.0149336,1.1990348,5.0339775,12.728001,648.88831,8.1145773
6,14,301,.027571386,.28299999,1.7417672,34.029373,.3975783,1.7512196,19.666666,8.3169994,7.7920003,.2,561773.06,0,0,0,1,0,0,0,0,2.7777729,.70663399,.565557,2,2,614,.079924718,-1.0643067,.86562455,.027571386,-3.4466727,6.3390002,59,3.6824524,4.138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.97,3.9200001,6.6599998,7.8699999,0,1,0,1,0,1,0,.15806851,44.355598,61.936897,15.7609,15.366401,386.77774,69.172478,60.715267,3.0337529,3.0667701,4,40.182922,13.560456,163.56766,153.24266,64.806061,11.100982,14.564893,13.645504,.69624692,23102736,21644408,4864490.5,49.39349,52.721462,410.80563,116.83334,26.986502,23.890001,.80381179,5.4672928,1.1342847,5.4863377,12.728001,644.70758,6.4487829
6,14,502,.054450709,.40356183,.78164935,30.090609,.50487816,.78178859,77.5,9.0290003,8.3059998,.2,561773.06,0,0,0,0,0,0,0,1,2.7777729,.70663399,.565557,2,5,614,.054450709,0,.86562455,.054450709,-2.7661555,.050000001,720,3.6824524,4.138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.97,3.9200001,6.6599998,7.8699999,1,0,1,0,0,0,1,.25490195,44.355598,61.936897,15.7609,15.366401,6006.25,81.522842,68.989632,.61097568,.61119342,4,.0025000002,13.560456,699.7475,643.71497,74.994873,.03908943,7.0587692,6.493536,.39470798,25080514,23072182,2171631.3,.41529998,.45145002,3.7497437,59,26.274502,23.376001,.68324995,6.4274111,1.0269849,6.4557686,19.017002,614.19281,2.8788993
6,14,303,.032988913,.182,2.4915168,34.029373,.29657832,2.5009696,19.666666,9.8155003,7.7920003,.2,561773.06,0,0,0,0,0,1,0,0,2.7777729,.70663399,.565557,2,2,614,.079924718,-.88491356,.86562455,.032988913,-3.2672796,6.3390002,59,3.6824524,4.138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.97,3.9200001,6.6599998,7.8699999,0,1,0,1,0,1,0,.087958701,44.355598,61.936897,15.7609,15.366401,386.77774,96.344048,60.715267,6.2076559,6.254849,4,40.182922,13.560456,193.03816,153.24266,76.482384,15.853647,24.548267,19.487556,.74173337,27265232,21644408,6947126,49.39349,62.220459,484.82184,116.83334,25.488001,23.890001,.9048118,4.7175436,1.2352848,4.7365875,12.728001,608.90839,9.2097015
6,16,301,.073660962,.07197015,.67435306,34.029373,.18654846,.6838057,19.666666,8.3169994,7.7920003,2.8,562622.44,0,0,0,1,0,0,0,0,2.7777729,.84911299,.68681002,2,2,616,.44816136,-1.8056804,.48674893,.073660962,-1.8882755,6.3390002,59,3.6824524,4.138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8199999,3.9200001,5.4000001,7.8699999,0,1,0,1,0,1,0,.034800328,29.160002,61.936897,14.5924,15.366401,386.77774,69.172478,60.715267,.45475206,.46759024,784,40.182922,13.560456,163.56766,153.24266,64.806061,4.3346443,5.6872115,5.3282142,.1275629,23102736,21644408,1899457,49.39349,52.721462,410.80563,116.83334,26.986502,23.890001,.21494107,2.0535741,.54541397,2.0726187,12.728001,644.70758,2.5180819
